grupo_consolidacion_id,locations_count,masters_count,criterio_agrupacion,confianza,requiere_revision,taxids_unicos,dominios_unicos,orders_total,codigos_logisticos_total,distribuidores_max
CORP_0302,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0303,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,14,3,2
CORP_0304,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0305,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0306,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0307,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0308,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,1,1,1
CORP_0309,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0310,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0311,3,1,DOMINIO_CORPORATIVO,MEDIA,True,2,1,7,3,2
CORP_0312,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0313,14,1,DOMINIO_CORPORATIVO,BAJA,True,7,1,192,14,1
CORP_0314,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0315,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,8,2,1
CORP_0316,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0317,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0318,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,14,2,1
CORP_0319,24,1,DOMINIO_CORPORATIVO,BAJA,True,14,1,259,39,2
CORP_0320,6,1,DOMINIO_CORPORATIVO,BAJA,True,3,1,37,6,2
CORP_0321,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0322,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0323,4,1,DOMINIO_CORPORATIVO,BAJA,True,2,1,0,0,0
CORP_0324,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0325,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,1,1,1
CORP_0326,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,14,2,2
CORP_0327,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0328,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,8,1,1
CORP_0329,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,1,1,1
CORP_0330,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0331,4,1,DOMINIO_CORPORATIVO,BAJA,True,1,1,10,7,4
CORP_0332,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,1,1,1
CORP_0333,3,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,2,3,2
CORP_0334,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,7,1,1
CORP_0335,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0336,4,1,DOMINIO_CORPORATIVO,BAJA,True,2,1,43,3,2
CORP_0337,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,3,1,1
CORP_0338,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0339,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,29,4,2
CORP_0340,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0341,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0342,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0343,6,1,DOMINIO_CORPORATIVO,BAJA,True,3,1,12,5,2
CORP_0344,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0345,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0346,3,1,DOMINIO_CORPORATIVO,MEDIA,True,2,1,17,3,1
CORP_0347,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0348,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,6,2,2
CORP_0349,4,1,DOMINIO_CORPORATIVO,BAJA,True,2,1,10,1,1
CORP_0350,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,27,2,1
CORP_0351,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0352,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0353,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,3,1,1
CORP_0354,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,1,1,1
CORP_0355,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0356,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0357,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0358,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,24,3,3
CORP_0359,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0360,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,23,2,1
CORP_0361,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0362,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0363,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0364,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,6,2,2
CORP_0365,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0366,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0367,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,29,4,2
CORP_0368,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0369,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0370,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,15,2,1
CORP_0371,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0372,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,21,5,3
CORP_0373,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0374,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,9,2,1
CORP_0375,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0376,5,1,DOMINIO_CORPORATIVO,BAJA,True,3,1,10,2,1
CORP_0377,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,21,2,1
CORP_0378,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,9,2,2
CORP_0379,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,22,7,3
CORP_0380,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0381,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0382,4,1,DOMINIO_CORPORATIVO,BAJA,True,2,1,39,3,1
CORP_0383,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0384,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0385,4,1,DOMINIO_CORPORATIVO,BAJA,True,2,1,19,2,1
CORP_0386,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,15,2,2
CORP_0387,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0388,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,5,1,1
CORP_0389,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,23,3,2
CORP_0390,4,1,DOMINIO_CORPORATIVO,BAJA,True,2,1,26,4,1
CORP_0391,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0392,4,1,DOMINIO_CORPORATIVO,BAJA,True,2,1,14,3,2
CORP_0393,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0394,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,4,2,2
CORP_0395,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0396,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0397,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,13,2,1
CORP_0398,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0399,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0400,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0401,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,8,3,2
CORP_0402,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,28,3,2
CORP_0403,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0404,4,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,12,4,2
CORP_0405,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,4,1,1
CORP_0406,4,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0407,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,18,4,2
CORP_0408,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,9,2,2
CORP_0409,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,41,3,2
CORP_0410,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0411,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,8,4,3
CORP_0412,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0413,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0414,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0415,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0416,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0417,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,1,1,1
CORP_0418,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0419,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,13,2,2
CORP_0420,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,41,4,3
CORP_0421,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,46,2,1
CORP_0422,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0423,2,1,DOMINIO_CORPORATIVO,MEDIA,True,1,1,0,0,0
CORP_0424,2,1,DOMINIO_CORPORATIVO,BAJA,True,2,1,1,1,1
GEO_0001,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0002,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0003,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0004,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0005,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0006,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0007,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0008,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0009,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0010,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0011,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0012,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,5,2,1
GEO_0013,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0014,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0015,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,6,4
GEO_0016,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0017,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0018,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0019,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0020,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0021,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0022,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0023,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0024,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0025,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0026,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0027,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0028,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0029,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0030,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0031,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,3,1
GEO_0032,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,2,1
GEO_0033,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0034,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0035,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0036,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0037,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0038,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0039,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0040,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0041,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0042,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0043,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0044,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0045,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0046,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0047,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0048,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0049,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0050,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0051,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0052,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0053,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0054,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0055,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0056,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0057,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0058,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0059,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0060,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0061,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0062,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0063,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0064,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0065,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0066,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0067,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0068,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0069,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0070,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0071,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0072,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0073,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0074,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,2,1
GEO_0075,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0076,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0077,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0078,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0079,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0080,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0081,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0082,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0083,4,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0084,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,2,2
GEO_0085,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0086,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0087,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0088,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0089,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0090,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,3,1
GEO_0091,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,2,2
GEO_0092,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0093,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0094,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0095,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0096,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,3,3
GEO_0097,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,27,3,2
GEO_0098,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0099,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0100,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0101,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0102,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,3,3
GEO_0103,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0104,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0105,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0106,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0107,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0108,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0109,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0110,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0111,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0112,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0113,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0114,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0115,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0116,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0117,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0118,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0119,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0120,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0121,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0122,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,3,3
GEO_0123,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0124,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0125,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,2,1
GEO_0126,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0127,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0128,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0129,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0130,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0131,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0132,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0133,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0134,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,2,2
GEO_0135,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0136,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0137,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0138,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0139,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0140,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0141,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0142,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0143,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0144,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0145,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0146,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0147,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0148,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0149,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0150,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0151,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0152,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0153,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0154,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0155,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0156,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0157,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0158,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0159,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0160,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0161,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0162,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,3,1
GEO_0163,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0164,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0165,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,2,2
GEO_0166,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0167,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0168,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0169,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0170,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_0171,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0172,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0173,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0174,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0175,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0176,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0177,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_0178,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
